# t x y z vx vy vz E_kin E_pot E_tot
0.00001 -9.00378e-01 -1.79556e+00 3.77952e-01 -1.69515e+07 -1.76166e+07 2.56953e+06 2.75240e-16 -1.79545e-15 -1.52021e-15
0.00001 -9.17039e-01 -1.81278e+00 3.80439e-01 -1.63739e+07 -1.68313e+07 2.40447e+06 2.53778e-16 -1.77399e-15 -1.52021e-15
0.00001 -9.33130e-01 -1.82923e+00 3.82763e-01 -1.58102e+07 -1.60646e+07 2.24381e+06 2.33688e-16 -1.75390e-15 -1.52021e-15
0.00001 -9.48664e-01 -1.84491e+00 3.84928e-01 -1.52593e+07 -1.53153e+07 2.08724e+06 2.14872e-16 -1.73508e-15 -1.52021e-15
0.00001 -9.63653e-01 -1.85986e+00 3.86939e-01 -1.47201e+07 -1.45820e+07 1.93447e+06 1.97245e-16 -1.71746e-15 -1.52021e-15
0.00001 -9.78108e-01 -1.87408e+00 3.88798e-01 -1.41916e+07 -1.38637e+07 1.78524e+06 1.80727e-16 -1.70094e-15 -1.52021e-15
0.00001 -9.92039e-01 -1.88759e+00 3.90510e-01 -1.36731e+07 -1.31593e+07 1.63930e+06 1.65249e-16 -1.68546e-15 -1.52021e-15
0.00001 -1.00546e+00 -1.90041e+00 3.92078e-01 -1.31638e+07 -1.24679e+07 1.49645e+06 1.50748e-16 -1.67096e-15 -1.52021e-15
0.00001 -1.01837e+00 -1.91253e+00 3.93504e-01 -1.26628e+07 -1.17885e+07 1.35647e+06 1.37167e-16 -1.65738e-15 -1.52021e-15
0.00001 -1.03079e+00 -1.92399e+00 3.94792e-01 -1.21696e+07 -1.11203e+07 1.21918e+06 1.24455e-16 -1.64467e-15 -1.52021e-15
0.00001 -1.04271e+00 -1.93478e+00 3.95943e-01 -1.16836e+07 -1.04625e+07 1.08439e+06 1.12568e-16 -1.63278e-15 -1.52021e-15
0.00001 -1.05415e+00 -1.94492e+00 3.96961e-01 -1.12041e+07 -9.81455e+06 9.51961e+05 1.01462e-16 -1.62167e-15 -1.52021e-15
0.00001 -1.06512e+00 -1.95441e+00 3.97848e-01 -1.07306e+07 -9.17561e+06 8.21724e+05 9.10996e-17 -1.61131e-15 -1.52021e-15
0.00001 -1.07562e+00 -1.96327e+00 3.98605e-01 -1.02627e+07 -8.54510e+06 6.93543e+05 8.14478e-17 -1.60166e-15 -1.52021e-15
0.00001 -1.08565e+00 -1.97150e+00 3.99236e-01 -9.79976e+06 -7.92243e+06 5.67285e+05 7.24752e-17 -1.59269e-15 -1.52021e-15
0.00001 -1.09522e+00 -1.97912e+00 3.99741e-01 -9.34149e+06 -7.30703e+06 4.42826e+05 6.41538e-17 -1.58437e-15 -1.52021e-15
0.00001 -1.10433e+00 -1.98612e+00 4.00122e-01 -8.88741e+06 -6.69837e+06 3.20047e+05 5.64584e-17 -1.57667e-15 -1.52021e-15
0.00001 -1.11299e+00 -1.99252e+00 4.00381e-01 -8.43712e+06 -6.09595e+06 1.98839e+05 4.93661e-17 -1.56958e-15 -1.52021e-15
0.00001 -1.12121e+00 -1.99831e+00 4.00520e-01 -7.99025e+06 -5.49928e+06 7.90972e+04 4.28562e-17 -1.56307e-15 -1.52021e-15
0.00001 -1.12898e+00 -2.00352e+00 4.00540e-01 -7.54642e+06 -4.90792e+06 -3.92784e+04 3.69102e-17 -1.55712e-15 -1.52021e-15
0.00001 -1.13630e+00 -2.00813e+00 4.00442e-01 -7.10530e+06 -4.32142e+06 -1.56382e+05 3.15113e-17 -1.55172e-15 -1.52021e-15
0.00001 -1.14319e+00 -2.01216e+00 4.00227e-01 -6.66654e+06 -3.73936e+06 -2.72303e+05 2.66448e-17 -1.54686e-15 -1.52021e-15
0.00001 -1.14964e+00 -2.01561e+00 3.99898e-01 -6.22982e+06 -3.16134e+06 -3.87128e+05 2.22973e-17 -1.54251e-15 -1.52021e-15
0.00001 -1.15565e+00 -2.01848e+00 3.99453e-01 -5.79483e+06 -2.58697e+06 -5.00938e+05 1.84572e-17 -1.53867e-15 -1.52021e-15
0.00001 -1.16123e+00 -2.02079e+00 3.98896e-01 -5.36125e+06 -2.01587e+06 -6.13814e+05 1.51141e-17 -1.53533e-15 -1.52021e-15
0.00001 -1.16637e+00 -2.02252e+00 3.98226e-01 -4.92879e+06 -1.44768e+06 -7.25831e+05 1.22592e-17 -1.53247e-15 -1.52021e-15
0.00001 -1.17108e+00 -2.02368e+00 3.97445e-01 -4.49716e+06 -8.82044e+05 -8.37062e+05 9.88509e-18 -1.53010e-15 -1.52021e-15
0.00001 -1.17537e+00 -2.02428e+00 3.96552e-01 -4.06605e+06 -3.18607e+05 -9.47579e+05 7.98538e-18 -1.52820e-15 -1.52021e-15
0.00001 -1.17922e+00 -2.02432e+00 3.95550e-01 -3.63519e+06 2.42967e+05 -1.05745e+06 6.55506e-18 -1.52677e-15 -1.52021e-15
0.00001 -1.18264e+00 -2.02380e+00 3.94438e-01 -3.20430e+06 8.03013e+05 -1.16674e+06 5.59026e-18 -1.52580e-15 -1.52021e-15
0.00001 -1.18562e+00 -2.02271e+00 3.93216e-01 -2.77308e+06 1.36186e+06 -1.27552e+06 5.08831e-18 -1.52530e-15 -1.52021e-15
0.00001 -1.18818e+00 -2.02107e+00 3.91887e-01 -2.34125e+06 1.91983e+06 -1.38385e+06 5.04763e-18 -1.52526e-15 -1.52021e-15
0.00001 -1.19031e+00 -2.01887e+00 3.90449e-01 -1.90853e+06 2.47725e+06 -1.49180e+06 5.46779e-18 -1.52568e-15 -1.52021e-15
0.00001 -1.19200e+00 -2.01612e+00 3.88903e-01 -1.47464e+06 3.03444e+06 -1.59942e+06 6.34948e-18 -1.52656e-15 -1.52021e-15
0.00001 -1.19326e+00 -2.01281e+00 3.87250e-01 -1.03928e+06 3.59172e+06 -1.70677e+06 7.69452e-18 -1.52791e-15 -1.52021e-15
0.00001 -1.19408e+00 -2.00894e+00 3.85490e-01 -6.02155e+05 4.14940e+06 -1.81393e+06 9.50586e-18 -1.52972e-15 -1.52021e-15
0.00001 -1.19446e+00 -2.00451e+00 3.83622e-01 -1.62974e+05 4.70782e+06 -1.92094e+06 1.17876e-17 -1.53200e-15 -1.52021e-15
0.00001 -1.19440e+00 -1.99952e+00 3.81648e-01 2.78573e+05 5.26728e+06 -2.02787e+06 1.45450e-17 -1.53476e-15 -1.52021e-15
0.00001 -1.19390e+00 -1.99397e+00 3.79567e-01 7.22797e+05 5.82812e+06 -2.13477e+06 1.77845e-17 -1.53800e-15 -1.52021e-15
0.00001 -1.19295e+00 -1.98786e+00 3.77378e-01 1.17002e+06 6.39066e+06 -2.24171e+06 2.15140e-17 -1.54173e-15 -1.52021e-15
0.00001 -1.19156e+00 -1.98119e+00 3.75083e-01 1.62058e+06 6.95525e+06 -2.34874e+06 2.57424e-17 -1.54595e-15 -1.52021e-15
0.00001 -1.18971e+00 -1.97395e+00 3.72681e-01 2.07481e+06 7.52222e+06 -2.45594e+06 3.04801e-17 -1.55069e-15 -1.52021e-15
0.00001 -1.18741e+00 -1.96614e+00 3.70171e-01 2.53308e+06 8.09192e+06 -2.56335e+06 3.57390e-17 -1.55595e-15 -1.52021e-15
0.00001 -1.18464e+00 -1.95777e+00 3.67554e-01 2.99575e+06 8.66471e+06 -2.67103e+06 4.15325e-17 -1.56174e-15 -1.52021e-15
0.00001 -1.18142e+00 -1.94881e+00 3.64829e-01 3.46322e+06 9.24095e+06 -2.77906e+06 4.78754e-17 -1.56809e-15 -1.52021e-15
0.00001 -1.17772e+00 -1.93928e+00 3.61996e-01 3.93590e+06 9.82102e+06 -2.88750e+06 5.47845e-17 -1.57500e-15 -1.52021e-15
0.00001 -1.17354e+00 -1.92917e+00 3.59054e-01 4.41420e+06 1.04053e+07 -2.99641e+06 6.22782e-17 -1.58249e-15 -1.52021e-15
0.00001 -1.16889e+00 -1.91847e+00 3.56003e-01 4.89859e+06 1.09942e+07 -3.10585e+06 7.03771e-17 -1.59059e-15 -1.52021e-15
0.00001 -1.16374e+00 -1.90718e+00 3.52842e-01 5.38953e+06 1.15882e+07 -3.21591e+06 7.91038e-17 -1.59932e-15 -1.52021e-15
0.00001 -1.15810e+00 -1.89529e+00 3.49571e-01 5.88755e+06 1.21876e+07 -3.32664e+06 8.84832e-17 -1.60869e-15 -1.52021e-15
0.00001 -1.15196e+00 -1.88280e+00 3.46188e-01 6.39317e+06 1.27930e+07 -3.43812e+06 9.85428e-17 -1.61875e-15 -1.52021e-15
0.00001 -1.14532e+00 -1.86970e+00 3.42694e-01 6.90697e+06 1.34048e+07 -3.55043e+06 1.09313e-16 -1.62952e-15 -1.52021e-15
0.00001 -1.13815e+00 -1.85599e+00 3.39087e-01 7.42956e+06 1.40235e+07 -3.66365e+06 1.20826e-16 -1.64104e-15 -1.52021e-15
0.00001 -1.13045e+00 -1.84166e+00 3.35367e-01 7.96161e+06 1.46496e+07 -3.77785e+06 1.33120e-16 -1.65333e-15 -1.52021e-15
0.00001 -1.12222e+00 -1.82669e+00 3.31531e-01 8.50382e+06 1.52837e+07 -3.89313e+06 1.46234e-16 -1.66645e-15 -1.52021e-15
0.00001 -1.11344e+00 -1.81108e+00 3.27580e-01 9.05695e+06 1.59264e+07 -4.00957e+06 1.60213e-16 -1.68042e-15 -1.52021e-15
0.00001 -1.10410e+00 -1.79483e+00 3.23512e-01 9.62184e+06 1.65782e+07 -4.12726e+06 1.75105e-16 -1.69532e-15 -1.52021e-15
0.00001 -1.09419e+00 -1.77793e+00 3.19325e-01 1.01994e+07 1.72398e+07 -4.24631e+06 1.90964e-16 -1.71118e-15 -1.52021e-15
0.00001 -1.08370e+00 -1.76035e+00 3.15018e-01 1.07905e+07 1.79120e+07 -4.36681e+06 2.07850e-16 -1.72806e-15 -1.52021e-15
0.00001 -1.07261e+00 -1.74210e+00 3.10591e-01 1.13964e+07 1.85954e+07 -4.48887e+06 2.25828e-16 -1.74604e-15 -1.52021e-15
0.00001 -1.06090e+00 -1.72316e+00 3.06040e-01 1.20180e+07 1.92908e+07 -4.61262e+06 2.44971e-16 -1.76518e-15 -1.52021e-15
0.00001 -1.04857e+00 -1.70351e+00 3.01365e-01 1.26569e+07 1.99990e+07 -4.73816e+06 2.65359e-16 -1.78557e-15 -1.52021e-15
0.00001 -1.03558e+00 -1.68315e+00 2.96563e-01 1.33142e+07 2.07209e+07 -4.86562e+06 2.87082e-16 -1.80729e-15 -1.52021e-15
0.00001 -1.02193e+00 -1.66207e+00 2.91633e-01 1.39917e+07 2.14575e+07 -4.99513e+06 3.10240e-16 -1.83045e-15 -1.52021e-15
0.00001 -1.00759e+00 -1.64023e+00 2.86572e-01 1.46909e+07 2.22098e+07 -5.12685e+06 3.34944e-16 -1.85516e-15 -1.52021e-15
0.00001 -9.92541e-01 -1.61764e+00 2.81379e-01 1.54139e+07 2.29788e+07 -5.26090e+06 3.61320e-16 -1.88153e-15 -1.52021e-15
0.00001 -9.76755e-01 -1.59427e+00 2.76050e-01 1.61629e+07 2.37656e+07 -5.39746e+06 3.89506e-16 -1.90972e-15 -1.52021e-15
0.00001 -9.60206e-01 -1.57010e+00 2.70583e-01 1.69401e+07 2.45715e+07 -5.53668e+06 4.19662e-16 -1.93987e-15 -1.52021e-15
0.00001 -9.42865e-01 -1.54512e+00 2.64975e-01 1.77484e+07 2.53979e+07 -5.67873e+06 4.51964e-16 -1.97218e-15 -1.52021e-15
0.00001 -9.24698e-01 -1.51930e+00 2.59224e-01 1.85908e+07 2.62459e+07 -5.82379e+06 4.86615e-16 -2.00683e-15 -1.52021e-15
0.00001 -9.05670e-01 -1.49262e+00 2.53327e-01 1.94709e+07 2.71171e+07 -5.97205e+06 5.23843e-16 -2.04405e-15 -1.52021e-15
0.00001 -8.85742e-01 -1.46506e+00 2.47279e-01 2.03926e+07 2.80131e+07 -6.12369e+06 5.63911e-16 -2.08412e-15 -1.52021e-15
0.00001 -8.64870e-01 -1.43659e+00 2.41078e-01 2.13606e+07 2.89352e+07 -6.27889e+06 6.07116e-16 -2.12733e-15 -1.52021e-15
0.00001 -8.43004e-01 -1.40718e+00 2.34720e-01 2.23801e+07 2.98852e+07 -6.43784e+06 6.53801e-16 -2.17401e-15 -1.52021e-15
0.00001 -8.20090e-01 -1.37680e+00 2.28201e-01 2.34575e+07 3.08646e+07 -6.60069e+06 7.04361e-16 -2.22457e-15 -1.52021e-15
0.00001 -7.96067e-01 -1.34544e+00 2.21517e-01 2.45999e+07 3.18749e+07 -6.76758e+06 7.59252e-16 -2.27946e-15 -1.52021e-15
0.00001 -7.70866e-01 -1.31304e+00 2.14665e-01 2.58159e+07 3.29172e+07 -6.93859e+06 8.19001e-16 -2.33921e-15 -1.52021e-15
0.00001 -7.44408e-01 -1.27959e+00 2.07639e-01 2.71154e+07 3.39925e+07 -7.11373e+06 8.84219e-16 -2.40443e-15 -1.52021e-15
0.00001 -7.16604e-01 -1.24505e+00 2.00436e-01 2.85103e+07 3.51008e+07 -7.29286e+06 9.55616e-16 -2.47583e-15 -1.52021e-15
0.00001 -6.87351e-01 -1.20938e+00 1.93052e-01 3.00150e+07 3.62411e+07 -7.47567e+06 1.03401e-15 -2.55422e-15 -1.52021e-15
0.00001 -6.56531e-01 -1.17256e+00 1.85483e-01 3.16462e+07 3.74106e+07 -7.66152e+06 1.12033e-15 -2.64054e-15 -1.52021e-15
0.00001 -6.24009e-01 -1.13455e+00 1.77728e-01 3.34241e+07 3.86034e+07 -7.84930e+06 1.21565e-15 -2.73586e-15 -1.52021e-15
0.00001 -5.89626e-01 -1.09535e+00 1.69785e-01 3.53726e+07 3.98089e+07 -8.03715e+06 1.32112e-15 -2.84133e-15 -1.52021e-15
0.00001 -5.53198e-01 -1.05493e+00 1.61655e-01 3.75193e+07 4.10088e+07 -8.22211e+06 1.43793e-15 -2.95814e-15 -1.52021e-15
0.00001 -5.14512e-01 -1.01334e+00 1.53343e-01 3.98947e+07 4.21732e+07 -8.39944e+06 1.56714e-15 -3.08735e-15 -1.52021e-15
0.00001 -4.73322e-01 -9.70616e-01 1.44861e-01 4.25292e+07 4.32537e+07 -8.56186e+06 1.70934e-15 -3.22955e-15 -1.52021e-15
0.00001 -4.29359e-01 -9.26884e-01 1.36228e-01 4.54455e+07 4.41749e+07 -8.69835e+06 1.86395e-15 -3.38416e-15 -1.52021e-15
0.00001 -3.82337e-01 -8.82356e-01 1.27478e-01 4.86413e+07 4.48249e+07 -8.79316e+06 2.02801e-15 -3.54822e-15 -1.52021e-15
0.00001 -3.32001e-01 -8.37375e-01 1.18662e-01 5.20580e+07 4.50531e+07 -8.82594e+06 2.19432e-15 -3.71453e-15 -1.52021e-15
0.00001 -2.78199e-01 -7.92447e-01 1.09854e-01 5.55363e+07 4.46928e+07 -8.77560e+06 2.34965e-15 -3.86986e-15 -1.52021e-15
0.00001 -2.21003e-01 -7.48225e-01 1.01143e-01 5.87886e+07 4.36325e+07 -8.63061e+06 2.47519e-15 -3.99540e-15 -1.52021e-15
0.00001 -1.60820e-01 -7.05402e-01 9.26208e-02 6.14520e+07 4.19194e+07 -8.40247e+06 2.55253e-15 -4.07274e-15 -1.52021e-15
0.00001 -9.83930e-02 -6.64524e-01 8.43535e-02 6.32435e+07 3.97966e+07 -8.12837e+06 2.57321e-15 -4.09342e-15 -1.52021e-15
0.00001 -3.46491e-02 -6.25834e-01 7.63638e-02 6.40943e+07 3.75953e+07 -7.85422e+06 2.54296e-15 -4.06318e-15 -1.52021e-15
0.00001 2.95232e-02 -5.89270e-01 6.86336e-02 6.41316e+07 3.55782e+07 -7.61344e+06 2.47622e-15 -3.99644e-15 -1.52022e-15
0.00001 9.34121e-02 -5.54571e-01 6.11209e-02 6.35622e+07 3.38753e+07 -7.42015e+06 2.38791e-15 -3.90813e-15 -1.52022e-15
0.00001 1.56510e-01 -5.21405e-01 5.37774e-02 6.25790e+07 3.25118e+07 -7.27440e+06 2.28922e-15 -3.80944e-15 -1.52022e-15
0.00001 2.18482e-01 -4.89444e-01 4.65585e-02 6.13281e+07 3.14580e+07 -7.16965e+06 2.18723e-15 -3.70744e-15 -1.52022e-15
0.00001 2.79111e-01 -4.58403e-01 3.94272e-02 5.99096e+07 3.06648e+07 -7.09756e+06 2.08599e-15 -3.60621e-15 -1.52022e-15
0.00001 3.38267e-01 -4.28045e-01 3.23551e-02 5.83897e+07 3.00819e+07 -7.05023e+06 1.98766e-15 -3.50787e-15 -1.52022e-15
0.00001 3.95871e-01 -3.98184e-01 2.53208e-02 5.68111e+07 2.96642e+07 -7.02096e+06 1.89328e-15 -3.41349e-15 -1.52022e-15
0.00001 4.51879e-01 -3.68674e-01 1.83090e-02 5.52020e+07 2.93744e+07 -7.00437e+06 1.80328e-15 -3.32350e-15 -1.52022e-15
0.00001 5.06271e-01 -3.39403e-01 1.13092e-02 5.35805e+07 2.91820e+07 -6.99623e+06 1.71776e-15 -3.23798e-15 -1.52022e-15
0.00001 5.59041e-01 -3.10286e-01 4.31480e-03 5.19591e+07 2.90627e+07 -6.99327e+06 1.63664e-15 -3.15685e-15 -1.52022e-15
0.00001 6.10192e-01 -2.81259e-01 -2.67821e-03 5.03459e+07 2.89973e+07 -6.99302e+06 1.55974e-15 -3.07995e-15 -1.52022e-15
0.00001 6.59737e-01 -2.52278e-01 -9.67150e-03 4.87467e+07 2.89706e+07 -6.99357e+06 1.48686e-15 -3.00707e-15 -1.52022e-15
0.00001 7.07692e-01 -2.23309e-01 -1.66651e-02 4.71655e+07 2.89704e+07 -6.99351e+06 1.41778e-15 -2.93799e-15 -1.52022e-15
0.00001 7.54075e-01 -1.94331e-01 -2.36580e-02 4.56051e+07 2.89875e+07 -6.99180e+06 1.35228e-15 -2.87250e-15 -1.52022e-15
0.00001 7.98909e-01 -1.65331e-01 -3.06479e-02 4.40673e+07 2.90143e+07 -6.98769e+06 1.29016e-15 -2.81037e-15 -1.52022e-15
0.00001 8.42218e-01 -1.36302e-01 -3.76324e-02 4.25537e+07 2.90452e+07 -6.98064e+06 1.23121e-15 -2.75143e-15 -1.52022e-15
0.00001 8.84025e-01 -1.07241e-01 -4.46081e-02 4.10651e+07 2.90757e+07 -6.97030e+06 1.17526e-15 -2.69547e-15 -1.52022e-15
0.00001 9.24356e-01 -7.81515e-02 -5.15718e-02 3.96021e+07 2.91023e+07 -6.95643e+06 1.12212e-15 -2.64234e-15 -1.52022e-15
0.00001 9.63238e-01 -4.90385e-02 -5.85198e-02 3.81650e+07 2.91224e+07 -6.93893e+06 1.07164e-15 -2.59186e-15 -1.52022e-15
0.00001 1.00070e+00 -1.99094e-02 -6.54484e-02 3.67541e+07 2.91341e+07 -6.91776e+06 1.02367e-15 -2.54389e-15 -1.52022e-15
0.00001 1.03675e+00 9.22652e-03 -7.23541e-02 3.53691e+07 2.91360e+07 -6.89292e+06 9.78073e-16 -2.49829e-15 -1.52022e-15
0.00001 1.07144e+00 3.83590e-02 -7.92331e-02 3.40101e+07 2.91271e+07 -6.86448e+06 9.34711e-16 -2.45493e-15 -1.52022e-15
0.00001 1.10478e+00 6.74768e-02 -8.60819e-02 3.26767e+07 2.91066e+07 -6.83254e+06 8.93468e-16 -2.41368e-15 -1.52022e-15
0.00001 1.13680e+00 9.65682e-02 -9.28970e-02 3.13685e+07 2.90742e+07 -6.79720e+06 8.54229e-16 -2.37445e-15 -1.52022e-15
0.00001 1.16753e+00 1.25621e-01 -9.96752e-02 3.00851e+07 2.90296e+07 -6.75860e+06 8.16889e-16 -2.33711e-15 -1.52022e-15
0.00001 1.19698e+00 1.54623e-01 -1.06413e-01 2.88260e+07 2.89729e+07 -6.71688e+06 7.81350e-16 -2.30157e-15 -1.52022e-15
0.00001 1.22519e+00 1.83563e-01 -1.13108e-01 2.75907e+07 2.89040e+07 -6.67217e+06 7.47518e-16 -2.26773e-15 -1.52022e-15
0.00001 1.25217e+00 2.12427e-01 -1.19757e-01 2.63785e+07 2.88232e+07 -6.62462e+06 7.15308e-16 -2.23552e-15 -1.52022e-15
0.00001 1.27795e+00 2.41205e-01 -1.26356e-01 2.51889e+07 2.87306e+07 -6.57437e+06 6.84638e-16 -2.20485e-15 -1.52022e-15
0.00001 1.30256e+00 2.69885e-01 -1.32904e-01 2.40212e+07 2.86265e+07 -6.52157e+06 6.55431e-16 -2.17565e-15 -1.52022e-15
0.00001 1.32600e+00 2.98455e-01 -1.39399e-01 2.28749e+07 2.85112e+07 -6.46633e+06 6.27618e-16 -2.14783e-15 -1.52022e-15
0.00001 1.34831e+00 3.26904e-01 -1.45836e-01 2.17491e+07 2.83850e+07 -6.40879e+06 6.01131e-16 -2.12135e-15 -1.52022e-15
0.00001 1.36951e+00 3.55221e-01 -1.52215e-01 2.06433e+07 2.82483e+07 -6.34906e+06 5.75907e-16 -2.09612e-15 -1.52022e-15
0.00001 1.38961e+00 3.83397e-01 -1.58534e-01 1.95568e+07 2.81015e+07 -6.28727e+06 5.51888e-16 -2.07210e-15 -1.52022e-15
0.00001 1.40863e+00 4.11421e-01 -1.64789e-01 1.84890e+07 2.79447e+07 -6.22350e+06 5.29019e-16 -2.04924e-15 -1.52022e-15
0.00001 1.42659e+00 4.39283e-01 -1.70980e-01 1.74392e+07 2.77784e+07 -6.15787e+06 5.07249e-16 -2.02747e-15 -1.52022e-15
0.00001 1.44351e+00 4.66974e-01 -1.77104e-01 1.64067e+07 2.76029e+07 -6.09046e+06 4.86529e-16 -2.00675e-15 -1.52022e-15
0.00001 1.45941e+00 4.94486e-01 -1.83160e-01 1.53909e+07 2.74185e+07 -6.02134e+06 4.66815e-16 -1.98703e-15 -1.52022e-15
0.00001 1.47430e+00 5.21809e-01 -1.89147e-01 1.43913e+07 2.72254e+07 -5.95061e+06 4.48064e-16 -1.96828e-15 -1.52022e-15
0.00001 1.48820e+00 5.48934e-01 -1.95061e-01 1.34071e+07 2.70240e+07 -5.87833e+06 4.30235e-16 -1.95045e-15 -1.52022e-15
0.00001 1.50112e+00 5.75854e-01 -2.00903e-01 1.24378e+07 2.68144e+07 -5.80455e+06 4.13294e-16 -1.93351e-15 -1.52022e-15
0.00001 1.51308e+00 6.02560e-01 -2.06670e-01 1.14827e+07 2.65970e+07 -5.72935e+06 3.97204e-16 -1.91742e-15 -1.52022e-15
0.00001 1.52409e+00 6.29045e-01 -2.12361e-01 1.05415e+07 2.63718e+07 -5.65276e+06 3.81934e-16 -1.90215e-15 -1.52022e-15
0.00001 1.53416e+00 6.55301e-01 -2.17975e-01 9.61332e+06 2.61393e+07 -5.57483e+06 3.67453e-16 -1.88767e-15 -1.52022e-15
0.00001 1.54332e+00 6.81321e-01 -2.23510e-01 8.69781e+06 2.58994e+07 -5.49561e+06 3.53733e-16 -1.87395e-15 -1.52022e-15
0.00001 1.55156e+00 7.07098e-01 -2.28966e-01 7.79439e+06 2.56524e+07 -5.41512e+06 3.40747e-16 -1.86096e-15 -1.52022e-15
0.00001 1.55891e+00 7.32624e-01 -2.34340e-01 6.90254e+06 2.53985e+07 -5.33340e+06 3.28472e-16 -1.84869e-15 -1.52022e-15
0.00001 1.56537e+00 7.57892e-01 -2.39632e-01 6.02176e+06 2.51377e+07 -5.25046e+06 3.16885e-16 -1.83710e-15 -1.52022e-15
0.00001 1.57096e+00 7.82897e-01 -2.44841e-01 5.15156e+06 2.48702e+07 -5.16634e+06 3.05964e-16 -1.82618e-15 -1.52022e-15
0.00001 1.57568e+00 8.07631e-01 -2.49964e-01 4.29147e+06 2.45960e+07 -5.08105e+06 2.95689e-16 -1.81591e-15 -1.52022e-15
0.00001 1.57954e+00 8.32087e-01 -2.55002e-01 3.44101e+06 2.43153e+07 -4.99459e+06 2.86043e-16 -1.80626e-15 -1.52022e-15
0.00001 1.58256e+00 8.56259e-01 -2.59953e-01 2.59974e+06 2.40280e+07 -4.90699e+06 2.77009e-16 -1.79723e-15 -1.52022e-15
0.00001 1.58475e+00 8.80141e-01 -2.64816e-01 1.76722e+06 2.37344e+07 -4.81823e+06 2.68571e-16 -1.78879e-15 -1.52022e-15
0.00001 1.58610e+00 9.03725e-01 -2.69589e-01 9.43020e+05 2.34343e+07 -4.72833e+06 2.60716e-16 -1.78093e-15 -1.52022e-15
0.00001 1.58664e+00 9.27007e-01 -2.74272e-01 1.26714e+05 2.31278e+07 -4.63729e+06 2.53430e-16 -1.77365e-15 -1.52022e-15
0.00001 1.58636e+00 9.49979e-01 -2.78863e-01 -6.82104e+05 2.28149e+07 -4.54508e+06 2.46702e-16 -1.76692e-15 -1.52022e-15
0.00001 1.58527e+00 9.72635e-01 -2.83362e-01 -1.48383e+06 2.24956e+07 -4.45171e+06 2.40521e-16 -1.76074e-15 -1.52022e-15
0.00001 1.58339e+00 9.94968e-01 -2.87766e-01 -2.27887e+06 2.21699e+07 -4.35717e+06 2.34878e-16 -1.75509e-15 -1.52022e-15
0.00001 1.58072e+00 1.01697e+00 -2.92076e-01 -3.06759e+06 2.18377e+07 -4.26143e+06 2.29764e-16 -1.74998e-15 -1.52022e-15
0.00001 1.57726e+00 1.03864e+00 -2.96289e-01 -3.85037e+06 2.14990e+07 -4.16449e+06 2.25173e-16 -1.74539e-15 -1.52022e-15
0.00001 1.57302e+00 1.05997e+00 -3.00404e-01 -4.62758e+06 2.11537e+07 -4.06631e+06 2.21098e-16 -1.74131e-15 -1.52022e-15
0.00001 1.56801e+00 1.08095e+00 -3.04421e-01 -5.39959e+06 2.08017e+07 -3.96687e+06 2.17534e-16 -1.73775e-15 -1.52022e-15
0.00001 1.56222e+00 1.10157e+00 -3.08338e-01 -6.16676e+06 2.04430e+07 -3.86614e+06 2.14476e-16 -1.73469e-15 -1.52022e-15
0.00001 1.55567e+00 1.12183e+00 -3.12153e-01 -6.92942e+06 2.00773e+07 -3.76410e+06 2.11922e-16 -1.73214e-15 -1.52022e-15
0.00001 1.54836e+00 1.14172e+00 -3.15866e-01 -7.68794e+06 1.97046e+07 -3.66070e+06 2.09870e-16 -1.73009e-15 -1.52022e-15
0.00001 1.54030e+00 1.16124e+00 -3.19474e-01 -8.44266e+06 1.93248e+07 -3.55591e+06 2.08318e-16 -1.72853e-15 -1.52022e-15
0.00001 1.53148e+00 1.18037e+00 -3.22977e-01 -9.19392e+06 1.89376e+07 -3.44968e+06 2.07267e-16 -1.72748e-15 -1.52022e-15
0.00001 1.52191e+00 1.19911e+00 -3.26373e-01 -9.94205e+06 1.85429e+07 -3.34198e+06 2.06716e-16 -1.72693e-15 -1.52022e-15
0.00001 1.51160e+00 1.21745e+00 -3.29660e-01 -1.06874e+07 1.81406e+07 -3.23274e+06 2.06670e-16 -1.72689e-15 -1.52022e-15
0.00001 1.50054e+00 1.23539e+00 -3.32838e-01 -1.14303e+07 1.77303e+07 -3.12193e+06 2.07129e-16 -1.72735e-15 -1.52022e-15
0.00001 1.48874e+00 1.25291e+00 -3.35904e-01 -1.21711e+07 1.73118e+07 -3.00947e+06 2.08100e-16 -1.72832e-15 -1.52022e-15
0.00001 1.47620e+00 1.27001e+00 -3.38856e-01 -1.29101e+07 1.68850e+07 -2.89530e+06 2.09586e-16 -1.72980e-15 -1.52022e-15
0.00001 1.46292e+00 1.28668e+00 -3.41694e-01 -1.36476e+07 1.64494e+07 -2.77937e+06 2.11595e-16 -1.73181e-15 -1.52022e-15
0.00001 1.44890e+00 1.30290e+00 -3.44414e-01 -1.43841e+07 1.60049e+07 -2.66159e+06 2.14135e-16 -1.73435e-15 -1.52022e-15
0.00001 1.43415e+00 1.31868e+00 -3.47016e-01 -1.51198e+07 1.55511e+07 -2.54190e+06 2.17215e-16 -1.73743e-15 -1.52022e-15
0.00001 1.41866e+00 1.33400e+00 -3.49497e-01 -1.58551e+07 1.50876e+07 -2.42020e+06 2.20845e-16 -1.74106e-15 -1.52022e-15
